ticker,name,sector,industry,exchange,close,avg_volume_50d,market_cap,atr14,sma50,sma200,atr_extension,rs_3m,rs_6m,rs_12m,rs_score,rs_percentile,trend_strength,stage,52w_high,52w_low,pct_from_52w_high,rts_composite,rts_grade,rts_grade_rank,colour_band,run_date
CDNA,"CareDx, Inc.",Healthcare,Diagnostics & Research,NASDAQ,28.31,834201,1462479872,1.3156,23.29,19.13,3.8148,45.1,37.88,26.25,35.03,0.0,90.0,2,30.0,10.96,-5.63,0.0,,8,,20260707
ASTE,"Astec Industries, Inc.",Industrials,Farm & Heavy Construction Machinery,NASDAQ,56.0,217131,1287587328,2.4337,54.34,51.19,0.6813,-12.14,16.06,11.98,7.38,0.0,66.25,2,65.69,37.82,-14.75,0.0,,8,,20260707
BVHMF,Vistry Group PLC,Consumer Cyclical,Residential Construction,PNK,3.32,23052,1054403392,0.1158,3.73,6.8,-3.5379,-39.91,-71.7,-83.37,-68.42,0.0,5.0,4,10.39,2.98,-68.05,0.0,,8,,20260707
HQH,Abrdn Healthcare Investors,Financial Services,Asset Management,NYSE,22.09,156686,1263376512,0.4308,19.81,18.23,5.2982,10.13,14.55,37.11,22.47,0.0,91.25,2,22.2,15.51,-0.5,0.0,,8,,20260707
CPPKF,Faraday Copper Corp.,Basic Materials,Copper,OQX,4.02,106726,1174929664,0.3311,4.03,2.65,-0.0399,14.26,82.68,427.54,203.52,0.0,77.0,3,4.83,0.73,-16.68,0.0,,8,,20260707
LIFE,Ethos Technologies Inc.,Financial Services,Insurance Brokers,NASDAQ,19.45,529906,1849180160,1.5506,19.37,19.45,0.0506,45.66,7.12,7.12,16.76,0.0,90.0,3,32.5,9.45,-40.15,0.0,,8,,20260707
DEC,Diversified Energy Company,Energy,Oil & Gas Integrated,NYSE,13.92,954370,974899328,0.5466,14.56,13.91,-1.1776,-31.46,-11.95,-16.62,-18.69,0.0,50.75,3,18.9,12.33,-26.35,0.0,,8,,20260707
HTLD,"Heartland Express, Inc.",Industrials,Trucking,NASDAQ,14.89,571239,1153821568,0.4957,14.4,10.73,0.9803,25.84,53.25,43.49,42.5,0.0,85.0,2,16.64,7.0,-10.52,0.0,,8,,20260707
MEQYF,Mainstreet Equity Corp.,Real Estate,Real Estate Services,PNK,120.0,526,1114754176,0.3683,123.17,129.43,-8.612,-19.61,-20.77,-35.09,-26.21,0.0,25.25,4,146.61,118.0,-18.15,0.0,,8,,20260707
CIMN,Chimera Investment Corporation ,Unknown,Unknown,NYSE,25.26,5291,0,0.1383,25.22,24.48,0.2909,-11.16,-5.97,-11.52,-9.48,0.0,85.0,2,25.76,24.37,-1.94,0.0,,8,,20260707
CIM,Chimera Investment Corporation,Real Estate,REIT - Mortgage,NYSE,13.04,696590,1090744064,0.2682,13.01,12.22,0.1232,-10.37,-0.29,-17.67,-9.76,0.0,85.0,2,14.88,11.67,-12.37,0.0,,8,,20260707
TDAY,"USA TODAY Co., Inc.",Communication Services,Publishing,NYSE,8.58,1698727,1262182016,0.2974,7.76,6.08,2.7412,7.94,54.65,104.3,62.83,0.0,87.5,2,8.9,3.42,-3.6,0.0,,8,,20260707
REAL,"The RealReal, Inc.",Consumer Cyclical,Luxury Goods,NASDAQ,10.93,3484318,1316930944,0.7019,10.75,12.05,0.2601,2.51,-40.85,84.94,20.31,0.0,75.75,3,17.39,5.0,-37.16,0.0,,8,,20260707
DYLLF,Deep Yellow Limited,Energy,Uranium,OQX,1.0,53680,977810688,0.1944,1.14,1.3,-0.6777,-32.55,-28.46,-35.12,-32.15,0.0,7.5,4,2.1,0.0,-52.19,0.0,,8,,20260707
FLTCF,Filtronic plc,Technology,Communication Equipment,PNK,3.62,639151,795092928,0.5209,4.72,2.86,-2.1236,17.57,39.87,60.15,42.41,0.0,60.0,3,8.5,1.59,-57.47,0.0,,8,,20260707
SVC,Service Properties Trust,Real Estate,REIT - Hotel & Motel,NASDAQ,8.71,2121519,1127434496,0.4061,8.26,9.54,1.0978,20.09,-17.29,-52.57,-22.06,0.0,73.25,3,15.38,5.65,-43.35,0.0,,8,,20260707
COLL,"Collegium Pharmaceutical, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,36.44,467340,1181886848,1.4963,34.48,39.21,1.3125,-1.95,-29.99,-0.83,-11.32,0.0,74.5,3,50.79,29.19,-28.25,0.0,,8,,20260707
LNZNF,Lenzing Aktiengesellschaft,Consumer Cyclical,Textile Manufacturing,PNK,28.61,11,1172829952,0.0199,28.19,28.32,21.2479,2.74,-0.51,-32.74,-12.59,0.0,75.0,3,32.21,24.33,-11.18,0.0,,8,,20260707
CBLNY,Mersen S.A.,Industrials,Electrical Equipment & Parts,PNK,9.0,772,1093702400,0.2139,8.54,6.25,2.1339,65.81,55.86,87.25,70.91,0.0,75.0,2,11.25,4.61,-20.0,0.0,,8,,20260707
RJET,Republic Airways Holdings Inc.,Industrials,Airlines,NASDAQ,20.88,179408,977799424,1.3321,19.69,19.72,0.8941,-1.33,-3.61,28.78,9.92,0.0,63.75,3,26.7,13.5,-21.8,0.0,,8,,20260707
SMGRF,Summerset Group Holdings Limited,Healthcare,Medical Care Facilities,PNK,4.7,40,1140321152,0.0072,4.7,6.42,-0.5021,-32.54,-44.22,-71.12,-52.06,0.0,12.0,4,9.45,4.52,-50.26,0.0,,8,,20260707
DEA,"Easterly Government Properties, Inc.",Real Estate,REIT - Office,NYSE,24.95,399765,1200932608,0.5585,23.74,22.05,2.1635,4.18,11.72,-2.02,4.34,0.0,87.5,2,25.67,20.56,-2.8,0.0,,8,,20260707
ROCK,"Gibraltar Industries, Inc.",Industrials,Building Products & Equipment,NASDAQ,43.15,373704,1279911936,1.8441,39.42,48.89,2.0233,-1.07,-23.97,-51.64,-29.31,0.0,63.75,3,75.08,33.56,-42.53,0.0,,8,,20260707
AIAI,AIAI Holdings Corporation,Industrials,Conglomerates,NASDAQ,12.69,417714,892284544,1.7253,12.69,12.69,0.0,-16.1,-16.1,-16.1,-16.1,0.0,73.25,3,19.57,11.12,-35.16,0.0,,8,,20260707
JNDOF,JINS HOLDINGS Inc.,Healthcare,Medical Instruments & Supplies,PNK,47.22,1,1102370432,0.1126,41.35,27.4,52.1402,92.71,96.8,87.9,92.22,0.0,75.0,2,47.22,22.75,0.0,0.0,,8,,20260707
ORRAF,Orora Limited,Consumer Cyclical,Packaging & Containers,PNK,0.9,8,1617452672,0.0029,1.05,1.22,-50.0395,-46.07,-40.03,-39.71,-41.41,0.0,0.0,4,1.46,0.9,-38.29,0.0,,8,,20260707
PZZA,"Papa John's International, Inc.",Consumer Cyclical,Restaurants,NASDAQ,34.86,1062600,1146964224,1.64,33.96,37.43,0.5481,-13.49,-21.19,-46.28,-29.3,0.0,53.25,3,55.74,29.55,-37.46,0.0,,8,,20260707
CEVA,"CEVA, Inc.",Technology,Semiconductors,NASDAQ,42.76,865936,1191266560,4.0507,40.37,27.27,0.5911,104.06,80.69,65.83,80.59,0.0,87.5,2,51.6,17.02,-17.13,0.0,,8,,20260707
